term,snippet,lead_paragraph,abstract,source,print_page,headline__main,headline__print_headline,pub_date,news_desk,section_name,document_type,web_url,type_of_material,word_count,_id
Syria Refugee,In interviews around the country  many Americans were sorry about what had happened and fearful of attacks at home.,DENVER — It made parents worry for their children studying abroad. It sent a shiver of fear into plans for vacations to France. Cafes and nightclubs in Miami and Los Angeles felt newly vulnerable  not so different from the bloody scenes unfolding on people’s phones and televisions. For Americans accustomed to tuning out foreign conflicts  it brought the world crashing in.,In interviews around the country  many Americans were sorry about what had happened and fearful of attacks at home.,The New York Times,11,Americans View Paris Attacks With Empathy  Fear and Resolve,Americans React to Paris Attacks With Empathy  Fear and Resolve,2015-11-20T22:50:08+0000,National,U.S.,article,https://www.nytimes.com/2015/11/21/us/americans-view-paris-attacks-with-empathy-fear-and-resolve.html,News,,nyt://article/6ebc453d-4eff-557f-a13b-593fcfcfcea1
Syria Refugee,Syrian refugees seeking safe haven in Europe have taken to the Arctic Circle  where they cycle the final stretch across the border from Russia into Norway.,Syrian refugees seeking safe haven in Europe have taken to the Arctic Circle  where they cycle the final stretch across the border from Russia into Norway.,Syrian refugees seeking safe haven in Europe have taken to the Arctic Circle  where they cycle the final stretch across the border from Russia into Norway.,The New York Times,,Syrian Refugees Biking to Safety,,2015-11-20T23:19:12+0000,Blogs,Blogs,multimedia,https://www.nytimes.com/slideshow/2015/11/20/blogs/20151120-lens-bikes.html,Slideshow,,nyt://slideshow/f291a3e3-ffc4-52c7-b3c7-255c7b52980d
Syria Refugee,With the attacks in Paris  ISIS has declared war on the ‘‘gray zone.’’ But the language of some American politicians is also questioning coexistence.,Some months ago  I gave a reading from my most recent novel in Scottsdale  Ariz. During the discussion that followed  a woman asked me to talk about my upbringing in Morocco. It’s natural for readers to be curious about a writer they’ve come to hear  I told myself. I continued to tell myself this even after the conversation drifted to Islam  and then to ISIS. Eventually  another woman raised her hand and said that the only Muslims she saw when she turned on the television were extremists. “Why aren’t we hearing more from people like you?” she asked me.,With the attacks in Paris  ISIS has declared war on the ‘‘gray zone.’’ But the language of some American politicians is also questioning coexistence.,The New York Times,13,My Life as a Muslim in the West’s ‘Gray Zone’,For or Against,2015-11-20T22:27:01+0000,Magazine,Magazine,article,https://www.nytimes.com/2015/11/29/magazine/my-life-as-a-muslim-in-the-wests-gray-zone.html,News,,nyt://article/9fc4a17b-74fb-5082-a135-6027ed1bc57e
Syria Refugee,After several days of pressure  Mayor David Bowers said he was wrong to say the World War II-era camps were justified.,The longtime mayor of Roanoke  Va.  who faced criticism this week for citing Japanese internment camps in his defense of limiting Syrian refugee assistance  apologized on Friday.,After several days of pressure  Mayor David Bowers said he was wrong to say the World War II-era camps were justified.,The New York Times,12,Roanoke Mayor Apologizes for Japanese Internment Remarks,In Virginia  Mayor Sorry for Remarks on Refugees,2015-11-20T21:55:48+0000,National,U.S.,article,https://www.nytimes.com/2015/11/21/us/roanoke-mayor-apologizes-for-japanese-internment-remarks.html,News,,nyt://article/3c40dd4f-979f-57ae-95c1-10b6dfb5a387
Syria Refugee,While the G.O.P. hopeful Ben Carson walked back his “rabid dog” statement about Syrian refugees  Donald J. Trump said it is easier for Syrian Muslims to get into the United States than Christians.,While the G.O.P. hopeful Ben Carson walked back his “rabid dog” statement about Syrian refugees  Donald J. Trump said it is easier for Syrian Muslims to get into the United States than Christians.,While the G.O.P. hopeful Ben Carson walked back his “rabid dog” statement about Syrian refugees  Donald J. Trump said it is easier for Syrian Muslims to get into the United States than Christians.,The New York Times,,More Trump and Carson on Syrian Refugees,,2015-11-20T20:14:05+0000,Politics,U.S.,multimedia,https://www.nytimes.com/video/us/politics/100000004050338/trump-carson-clarify-remarks-on-syria.html,Video,,nyt://video/6dad63e7-892e-57b1-9f4b-2436e1ef35a0
Syria Refugee,Ted Cruz  the Texas senator  said he is “a big fan of Donald Trump’s  but I’m not a fan of government registries.”,SIOUX CITY  Iowa – As Republicans grapple with how to respond to Donald J. Trump’s caustic comments about Muslims  Senator Ted Cruz seems to be groping for a middle way.,Ted Cruz  the Texas senator  said he is “a big fan of Donald Trump’s  but I’m not a fan of government registries.”,The New York Times,,Politely  Ted Cruz Demurs From Donald Trump’s Idea for a Muslim Registry,,2015-11-20T18:14:47+0000,Politics,U.S.,article,https://www.nytimes.com/politics/first-draft/2015/11/20/politely-ted-cruz-demurs-from-donald-trumps-idea-for-a-muslim-registry/,News,,nyt://article/7317090f-9254-5f4b-afcc-6db7838e1712
Syria Refugee,Reluctance among residents in Quebec to accept thousands of Syrian refugees is deepening a rift with the province's Muslim community. Nathan Frandino reports.,Reluctance among residents in Quebec to accept thousands of Syrian refugees is deepening a rift with the province's Muslim community. Nathan Frandino reports.,Reluctance among residents in Quebec to accept thousands of Syrian refugees is deepening a rift with the province's Muslim community. Nathan Frandino reports.,Reuters,,In Quebec  like France  security fears may deepen rift with Muslims,,2015-11-20T17:54:49+0000,,Multimedia/Photos,multimedia,https://www.nytimes.com/video/multimedia/100000004049988/in-quebec-like-france-security-fears-may-deepen-rift-with-muslim.html,Video,,nyt://video/2419070a-362f-5062-af4f-a582981537c3
Syria Refugee,Heightened fears about terrorism and a growing refugee crisis have put presidential candidates on the spot this week  requiring them to come up with harried  and sometimes radical  proposals on how they would handle the new threats facing America.,Heightened fears about terrorism and a growing refugee crisis have put presidential candidates on the spot this week  requiring them to come up with harried  and sometimes radical  proposals on how they would handle the new threats facing America. The following is a handy recap of where the leading candidates stand:,Heightened fears about terrorism and a growing refugee crisis have put presidential candidates on the spot this week  requiring them to come up with harried  and sometimes radical  proposals on how they would handle the new threats facing America.,The New York Times,,Terrorism and Refugees Dominate Week in Presidential Race,,2015-11-20T17:16:49+0000,Politics,U.S.,article,https://www.nytimes.com/politics/first-draft/2015/11/20/terrorism-and-refugees-dominate-week-in-presidential-race/,News,,nyt://article/75dbd9a1-3a53-5b6c-a67c-e4e344a08af1
Syria Refugee,Mr. Trump says he would require Muslims to register in a national database.,To say that it is hard to figure out what Donald Trump is talking about is to state the obvious. But sometimes I have to try because he is in fact running for president and he’s addressing important issues  or at least sort of talking about them.,Mr. Trump says he would require Muslims to register in a national database.,The New York Times,,Donald Trump’s Horrifying Plan for American Muslims,,2015-11-20T16:42:01+0000,OpEd,Opinion,article,https://takingnote.blogs.nytimes.com/2015/11/20/donald-trumps-horrifying-plan-for-american-muslims/,News,,nyt://article/599e6e6d-bdeb-5347-ad4e-29326a458c2f
Syria Refugee,It’s easy to lose your way in moments like this when we are so fearful.,Olympia  Wash. — OVER the last week  a growing number of governors  representatives  senators and presidential candidates have demanded that America slam shut our borders to refugees who are fleeing unspeakable horrors at the hands of the Islamic State. On Thursday the House passed a bill containing impossibly onerous vetting procedures for new refugees from Syria.,It’s easy to lose your way in moments like this when we are so fearful.,The New York Times,21,Why My State Won’t Close Its Doors to Syrian Refugees,Don’t Close the Door to Refugees,2015-11-20T13:00:08+0000,OpEd,Opinion,article,https://www.nytimes.com/2015/11/21/opinion/why-my-state-wont-close-its-doors-to-syrian-refugees.html,Op-Ed,,nyt://article/56cbff50-dfec-55e9-956d-ae7405bfc76d
Syria Refugee,Republicans’ panic over Syrian refugees fits a pattern.,Erick Erickson  the editor in chief of the website RedState.com  is a serious power in right-wing circles. Speechifying at RedState’s annual gathering is a rite of passage for aspiring Republican politicians  and Mr. Erickson made headlines this year when he disinvited Donald Trump from the festivities.,Republicans’ panic over Syrian refugees fits a pattern.,The New York Times,31,The Farce Awakens,The  Farce  Awakens,2015-11-20T08:21:08+0000,OpEd,Opinion,article,https://www.nytimes.com/2015/11/20/opinion/republican-refugee-panic-fits-a-pattern.html,Op-Ed,,nyt://article/720b0ef9-2bd2-5e7e-a38b-7a2fa82b83bb
Syria Refugee,She just became the first of the presidential candidates to put forward a comprehensive  mature plan to fight ISIS and Assad.,This week we had a chance to watch Hillary Clinton respond in real time to a complex foreign policy challenge. On Thursday  six days after the Paris attacks  she gave a comprehensive antiterrorism speech at the Council on Foreign Relations.,She just became the first of the presidential candidates to put forward a comprehensive  mature plan to fight ISIS and Assad.,The New York Times,31,Hillary Clinton Takes On ISIS,Clinton Takes on ISIS,2015-11-20T08:21:08+0000,OpEd,Opinion,article,https://www.nytimes.com/2015/11/20/opinion/hillary-clinton-takes-on-isis.html,Op-Ed,,nyt://article/e56ad0c4-050a-5b53-bb27-988207b30c60
Syria Refugee,Federal officials said the migrants — from Syria  Pakistan and Afghanistan — appeared to have no radical intentions  but the episodes added to concerns after the Paris attacks.,In quick succession this week  three small groups of people  from Syria  Pakistan and Afghanistan  have reportedly tried to enter the United States through the border with Mexico  fanning fears that violent jihadists could make their way into the country.,Federal officials said the migrants — from Syria  Pakistan and Afghanistan — appeared to have no radical intentions  but the episodes added to concerns after the Paris attacks.,The New York Times,10,Migrants’ Attempts to Enter U.S. via Mexico Stoke Fears About Jihadists,Migrants&#8217; Attempts to Enter U.S. via Mexico Stoke Fears About Jihadists,2015-11-20T01:37:31+0000,Foreign,World,article,https://www.nytimes.com/2015/11/20/world/americas/migrants-attempts-to-enter-us-via-mexico-stoke-fears-about-jihadists.html,News,,nyt://article/264c27cc-75a3-54af-b8f6-841bdcc46723
